country,country_iso,year,sex,age,suicides_no,population,suicides/100k pop,gdp_for_year($),gdp_per_capita($)
Armenia,ARM,2013,male,5-14 years,1,193754,0.52,11121465767,3957
Armenia,ARM,2013,male,15-24 years,2,243687,0.82,11121465767,3957
Armenia,ARM,2013,male,25-34 years,9,250487,3.59,11121465767,3957
Armenia,ARM,2013,male,35-54 years,13,370440,3.51,11121465767,3957
Armenia,ARM,2013,male,55-74 years,11,218063,5.04,11121465767,3957
Armenia,ARM,2013,male,75+ years,7,58640,11.94,11121465767,3957
Armenia,ARM,2013,female,5-14 years,0,168091,0,11121465767,3957
Armenia,ARM,2013,female,15-24 years,1,242386,0.41,11121465767,3957
Armenia,ARM,2013,female,25-34 years,0,265616,0,11121465767,3957
Armenia,ARM,2013,female,35-54 years,6,423841,1.42,11121465767,3957
Armenia,ARM,2013,female,55-74 years,11,280566,3.92,11121465767,3957
Armenia,ARM,2013,female,75+ years,6,95093,6.31,11121465767,3957
Armenia,ARM,2014,male,5-14 years,0,196975,0,11609512940,4142
Armenia,ARM,2014,male,15-24 years,3,230760,1.3,11609512940,4142
Armenia,ARM,2014,male,25-34 years,6,253461,2.37,11609512940,4142
Armenia,ARM,2014,male,35-54 years,13,363362,3.58,11609512940,4142
Armenia,ARM,2014,male,55-74 years,12,224430,5.35,11609512940,4142
Armenia,ARM,2014,male,75+ years,9,60108,14.97,11609512940,4142
Armenia,ARM,2014,female,5-14 years,1,171332,0.58,11609512940,4142
Armenia,ARM,2014,female,15-24 years,2,227895,0.88,11609512940,4142
Armenia,ARM,2014,female,25-34 years,0,269937,0,11609512940,4142
Armenia,ARM,2014,female,35-54 years,2,417829,0.48,11609512940,4142
Armenia,ARM,2014,female,55-74 years,4,288822,1.38,11609512940,4142
Armenia,ARM,2014,female,75+ years,6,98118,6.12,11609512940,4142
Armenia,ARM,2015,male,5-14 years,0,201051,0,10553337673,3775
Armenia,ARM,2015,male,15-24 years,2,216876,0.92,10553337673,3775
Armenia,ARM,2015,male,25-34 years,10,255540,3.91,10553337673,3775
Armenia,ARM,2015,male,35-54 years,15,356715,4.21,10553337673,3775
Armenia,ARM,2015,male,55-74 years,16,231213,6.92,10553337673,3775
Armenia,ARM,2015,male,75+ years,12,61355,19.56,10553337673,3775
Armenia,ARM,2015,female,5-14 years,0,175417,0,10553337673,3775
Armenia,ARM,2015,female,15-24 years,3,212010,1.42,10553337673,3775
Armenia,ARM,2015,female,25-34 years,2,274108,0.73,10553337673,3775
Armenia,ARM,2015,female,35-54 years,4,412360,0.97,10553337673,3775
Armenia,ARM,2015,female,55-74 years,5,297936,1.68,10553337673,3775
Armenia,ARM,2015,female,75+ years,5,100754,4.96,10553337673,3775
Aruba,ABW,2006,male,5-14 years,0,7575,0,2421474860,25622
Aruba,ABW,2006,male,15-24 years,0,6519,0,2421474860,25622
Aruba,ABW,2006,male,25-34 years,4,5994,66.73,2421474860,25622
Aruba,ABW,2006,male,35-54 years,3,16086,18.65,2421474860,25622
Aruba,ABW,2006,male,55-74 years,0,7316,0,2421474860,25622
Aruba,ABW,2006,male,75+ years,0,1225,0,2421474860,25622
Aruba,ABW,2006,female,5-14 years,0,7507,0,2421474860,25622
Aruba,ABW,2006,female,15-24 years,0,6736,0,2421474860,25622
Aruba,ABW,2006,female,25-34 years,0,6928,0,2421474860,25622
Aruba,ABW,2006,female,35-54 years,2,18297,10.93,2421474860,25622
Aruba,ABW,2006,female,55-74 years,0,8553,0,2421474860,25622
Aruba,ABW,2006,female,75+ years,0,1772,0,2421474860,25622
Aruba,ABW,2007,male,5-14 years,0,7537,0,2623726257,27672
Aruba,ABW,2007,male,15-24 years,1,6440,15.53,2623726257,27672
Aruba,ABW,2007,male,25-34 years,2,5935,33.7,2623726257,27672
Aruba,ABW,2007,male,35-54 years,3,16040,18.7,2623726257,27672
Aruba,ABW,2007,male,55-74 years,1,7641,13.09,2623726257,27672
Aruba,ABW,2007,male,75+ years,0,1280,0,2623726257,27672
Aruba,ABW,2007,female,5-14 years,0,7391,0,2623726257,27672
Aruba,ABW,2007,female,15-24 years,0,6548,0,2623726257,27672
Aruba,ABW,2007,female,25-34 years,0,6847,0,2623726257,27672
Aruba,ABW,2007,female,35-54 years,0,18313,0,2623726257,27672
Aruba,ABW,2007,female,55-74 years,1,8952,11.17,2623726257,27672
Aruba,ABW,2007,female,75+ years,0,1890,0,2623726257,27672
Aruba,ABW,2008,male,5-14 years,0,7476,0,2791960894,29447
Aruba,ABW,2008,male,15-24 years,0,6385,0,2791960894,29447
Aruba,ABW,2008,male,25-34 years,1,5849,17.1,2791960894,29447
Aruba,ABW,2008,male,35-54 years,1,15912,6.28,2791960894,29447
Aruba,ABW,2008,male,55-74 years,1,7959,12.56,2791960894,29447
Aruba,ABW,2008,male,75+ years,0,1333,0,2791960894,29447
Aruba,ABW,2008,female,5-14 years,0,7269,0,2791960894,29447
Aruba,ABW,2008,female,15-24 years,0,6335,0,2791960894,29447
Aruba,ABW,2008,female,25-34 years,0,6757,0,2791960894,29447
Aruba,ABW,2008,female,35-54 years,1,18191,5.5,2791960894,29447
Aruba,ABW,2008,female,55-74 years,0,9341,0,2791960894,29447
Aruba,ABW,2008,female,75+ years,0,2007,0,2791960894,29447
Aruba,ABW,2009,male,5-14 years,0,7420,0,2498932961,26361
Aruba,ABW,2009,male,15-24 years,0,6380,0,2498932961,26361
Aruba,ABW,2009,male,25-34 years,1,5729,17.46,2498932961,26361
Aruba,ABW,2009,male,35-54 years,2,15734,12.71,2498932961,26361
Aruba,ABW,2009,male,55-74 years,1,8291,12.06,2498932961,26361
Aruba,ABW,2009,male,75+ years,0,1387,0,2498932961,26361
Aruba,ABW,2009,female,5-14 years,0,7178,0,2498932961,26361
Aruba,ABW,2009,female,15-24 years,0,6152,0,2498932961,26361
Aruba,ABW,2009,female,25-34 years,0,6646,0,2498932961,26361
Aruba,ABW,2009,female,35-54 years,0,18003,0,2498932961,26361
Aruba,ABW,2009,female,55-74 years,0,9744,0,2498932961,26361
Aruba,ABW,2009,female,75+ years,0,2131,0,2498932961,26361
Aruba,ABW,2010,male,5-14 years,0,7414,0,2467703911,25974
Aruba,ABW,2010,male,15-24 years,0,6437,0,2467703911,25974
Aruba,ABW,2010,male,25-34 years,0,5568,0,2467703911,25974
Aruba,ABW,2010,male,35-54 years,4,15543,25.74,2467703911,25974
Aruba,ABW,2010,male,55-74 years,2,8660,23.09,2467703911,25974
Aruba,ABW,2010,male,75+ years,0,1441,0,2467703911,25974
Aruba,ABW,2010,female,5-14 years,0,7148,0,2467703911,25974
Aruba,ABW,2010,female,15-24 years,0,6031,0,2467703911,25974
Aruba,ABW,2010,female,25-34 years,0,6488,0,2467703911,25974
Aruba,ABW,2010,female,35-54 years,0,17826,0,2467703911,25974
Aruba,ABW,2010,female,55-74 years,1,10186,9.82,2467703911,25974
Aruba,ABW,2010,female,75+ years,0,2264,0,2467703911,25974
Aruba,ABW,2011,male,5-14 years,0,7324,0,2584463687,27066
Aruba,ABW,2011,male,15-24 years,1,6706,14.91,2584463687,27066
Aruba,ABW,2011,male,25-34 years,0,5440,0,2584463687,27066
Aruba,ABW,2011,male,35-54 years,3,15388,19.5,2584463687,27066
Aruba,ABW,2011,male,55-74 years,3,8940,33.56,2584463687,27066
Aruba,ABW,2011,male,75+ years,0,1505,0,2584463687,27066
Aruba,ABW,2011,female,5-14 years,0,7064,0,2584463687,27066
Aruba,ABW,2011,female,15-24 years,0,6272,0,2584463687,27066
Aruba,ABW,2011,female,25-34 years,1,6264,15.96,2584463687,27066
Aruba,ABW,2011,female,35-54 years,0,17691,0,2584463687,27066
Aruba,ABW,2011,female,55-74 years,1,10536,9.49,2584463687,27066
Aruba,ABW,2011,female,75+ years,0,2358,0,2584463687,27066
Australia,AUS,2006,male,5-14 years,7,1404186,0.5,7.46E+11,39014
Australia,AUS,2006,male,15-24 years,230,1446866,15.9,7.46E+11,39014
Australia,AUS,2006,male,25-34 years,277,1442942,19.2,7.46E+11,39014
Australia,AUS,2006,male,35-54 years,686,2894571,23.7,7.46E+11,39014
Australia,AUS,2006,male,55-74 years,309,1772439,17.43,7.46E+11,39014
Australia,AUS,2006,male,75+ years,114,506926,22.49,7.46E+11,39014
Australia,AUS,2006,female,5-14 years,1,1332380,0.08,7.46E+11,39014
Australia,AUS,2006,female,15-24 years,68,1388615,4.9,7.46E+11,39014
Australia,AUS,2006,female,25-34 years,74,1444570,5.12,7.46E+11,39014
Australia,AUS,2006,female,35-54 years,195,2934459,6.65,7.46E+11,39014
Australia,AUS,2006,female,55-74 years,115,1798232,6.4,7.46E+11,39014
Australia,AUS,2006,female,75+ years,41,743060,5.52,7.46E+11,39014
Australia,AUS,2007,male,5-14 years,8,1408182,0.57,8.52E+11,43171
Australia,AUS,2007,male,15-24 years,234,1515524,15.44,8.52E+11,43171
Australia,AUS,2007,male,25-34 years,341,1470431,23.19,8.52E+11,43171
Australia,AUS,2007,male,35-54 years,687,2977977,23.07,8.52E+11,43171
Australia,AUS,2007,male,55-74 years,305,1877160,16.25,8.52E+11,43171
Australia,AUS,2007,male,75+ years,124,539184,23,8.52E+11,43171
Australia,AUS,2007,female,5-14 years,4,1337384,0.3,8.52E+11,43171
Australia,AUS,2007,female,15-24 years,66,1440419,4.58,8.52E+11,43171
Australia,AUS,2007,female,25-34 years,90,1460752,6.16,8.52E+11,43171
Australia,AUS,2007,female,35-54 years,219,3025248,7.24,8.52E+11,43171
Australia,AUS,2007,female,55-74 years,118,1911478,6.17,8.52E+11,43171
Australia,AUS,2007,female,75+ years,33,770691,4.28,8.52E+11,43171
Australia,AUS,2008,male,5-14 years,8,1411650,0.57,1.05E+12,52315
Australia,AUS,2008,male,15-24 years,228,1560974,14.61,1.05E+12,52315
Australia,AUS,2008,male,25-34 years,354,1512033,23.41,1.05E+12,52315
Australia,AUS,2008,male,35-54 years,765,3015761,25.37,1.05E+12,52315
Australia,AUS,2008,male,55-74 years,357,1935161,18.45,1.05E+12,52315
Australia,AUS,2008,male,75+ years,121,552931,21.88,1.05E+12,52315
Australia,AUS,2008,female,5-14 years,3,1340626,0.22,1.05E+12,52315
Australia,AUS,2008,female,15-24 years,60,1473105,4.07,1.05E+12,52315
Australia,AUS,2008,female,25-34 years,90,1494968,6.02,1.05E+12,52315
Australia,AUS,2008,female,35-54 years,231,3066609,7.53,1.05E+12,52315
Australia,AUS,2008,female,55-74 years,97,1974752,4.91,1.05E+12,52315
Australia,AUS,2008,female,75+ years,27,781742,3.45,1.05E+12,52315
Australia,AUS,2009,male,5-14 years,0,1417269,0,9.26E+11,45128
Australia,AUS,2009,male,15-24 years,210,1605456,13.08,9.26E+11,45128
Australia,AUS,2009,male,25-34 years,336,1567118,21.44,9.26E+11,45128
Australia,AUS,2009,male,35-54 years,755,3051649,24.74,9.26E+11,45128
Australia,AUS,2009,male,55-74 years,349,1991883,17.52,9.26E+11,45128
Australia,AUS,2009,male,75+ years,135,566784,23.82,9.26E+11,45128
Australia,AUS,2009,female,5-14 years,3,1345910,0.22,9.26E+11,45128
Australia,AUS,2009,female,15-24 years,66,1506719,4.38,9.26E+11,45128
Australia,AUS,2009,female,25-34 years,103,1541393,6.68,9.26E+11,45128
Australia,AUS,2009,female,35-54 years,221,3104929,7.12,9.26E+11,45128
Australia,AUS,2009,female,55-74 years,116,2037989,5.69,9.26E+11,45128
Australia,AUS,2009,female,75+ years,43,792218,5.43,9.26E+11,45128
Australia,AUS,2010,male,5-14 years,7,1420846,0.49,1.14E+12,54887
Australia,AUS,2010,male,15-24 years,222,1618860,13.71,1.14E+12,54887
Australia,AUS,2010,male,25-34 years,311,1606526,19.36,1.14E+12,54887
Australia,AUS,2010,male,35-54 years,816,3076853,26.52,1.14E+12,54887
Australia,AUS,2010,male,55-74 years,360,2051197,17.55,1.14E+12,54887
Australia,AUS,2010,male,75+ years,151,582009,25.94,1.14E+12,54887
Australia,AUS,2010,female,5-14 years,4,1348336,0.3,1.14E+12,54887
Australia,AUS,2010,female,15-24 years,80,1521652,5.26,1.14E+12,54887
Australia,AUS,2010,female,25-34 years,94,1579905,5.95,1.14E+12,54887
Australia,AUS,2010,female,35-54 years,228,3132534,7.28,1.14E+12,54887
Australia,AUS,2010,female,55-74 years,104,2103428,4.94,1.14E+12,54887
Australia,AUS,2010,female,75+ years,43,805401,5.34,1.14E+12,54887
Australia,AUS,2011,male,5-14 years,7,1423748,0.49,1.39E+12,66770
Australia,AUS,2011,male,15-24 years,242,1570069,15.41,1.39E+12,66770
Australia,AUS,2011,male,25-34 years,347,1610295,21.55,1.39E+12,66770
Australia,AUS,2011,male,35-54 years,704,3072726,22.91,1.39E+12,66770
Australia,AUS,2011,male,55-74 years,366,2104816,17.39,1.39E+12,66770
Australia,AUS,2011,male,75+ years,146,588053,24.83,1.39E+12,66770
Australia,AUS,2011,female,5-14 years,9,1351751,0.67,1.39E+12,66770
Australia,AUS,2011,female,15-24 years,93,1495053,6.22,1.39E+12,66770
Australia,AUS,2011,female,25-34 years,85,1584036,5.37,1.39E+12,66770
Australia,AUS,2011,female,35-54 years,230,3124328,7.36,1.39E+12,66770
Australia,AUS,2011,female,55-74 years,118,2139108,5.52,1.39E+12,66770
Australia,AUS,2011,female,75+ years,45,817927,5.5,1.39E+12,66770
Australia,AUS,2012,male,5-14 years,6,1442602,0.42,1.54E+12,72669
Australia,AUS,2012,male,15-24 years,217,1579672,13.74,1.54E+12,72669
Australia,AUS,2012,male,25-34 years,351,1657638,21.17,1.54E+12,72669
Australia,AUS,2012,male,35-54 years,802,3098534,25.88,1.54E+12,72669
Australia,AUS,2012,male,55-74 years,396,2162980,18.31,1.54E+12,72669
Australia,AUS,2012,male,75+ years,158,606842,26.04,1.54E+12,72669
Australia,AUS,2012,female,5-14 years,10,1368580,0.73,1.54E+12,72669
Australia,AUS,2012,female,15-24 years,109,1503934,7.25,1.54E+12,72669
Australia,AUS,2012,female,25-34 years,98,1630077,6.01,1.54E+12,72669
Australia,AUS,2012,female,35-54 years,258,3149749,8.19,1.54E+12,72669
Australia,AUS,2012,female,55-74 years,123,2206179,5.58,1.54E+12,72669
Australia,AUS,2012,female,75+ years,52,832122,6.25,1.54E+12,72669
Australia,AUS,2013,male,5-14 years,16,1464302,1.09,1.57E+12,72856
Australia,AUS,2013,male,15-24 years,267,1591539,16.78,1.57E+12,72856
Australia,AUS,2013,male,25-34 years,329,1702401,19.33,1.57E+12,72856
Australia,AUS,2013,male,35-54 years,754,3118829,24.18,1.57E+12,72856
Australia,AUS,2013,male,55-74 years,418,2221866,18.81,1.57E+12,72856
Australia,AUS,2013,male,75+ years,160,627275,25.51,1.57E+12,72856
Australia,AUS,2013,female,5-14 years,6,1389383,0.43,1.57E+12,72856
Australia,AUS,2013,female,15-24 years,95,1512779,6.28,1.57E+12,72856
Australia,AUS,2013,female,25-34 years,95,1676648,5.67,1.57E+12,72856
Australia,AUS,2013,female,35-54 years,275,3171477,8.67,1.57E+12,72856
Australia,AUS,2013,female,55-74 years,145,2276104,6.37,1.57E+12,72856
Australia,AUS,2013,female,75+ years,48,847577,5.66,1.57E+12,72856
Australia,AUS,2014,male,5-14 years,6,1485754,0.4,1.46E+12,66809
Australia,AUS,2014,male,15-24 years,271,1604935,16.89,1.46E+12,66809
Australia,AUS,2014,male,25-34 years,404,1730968,23.34,1.46E+12,66809
Australia,AUS,2014,male,35-54 years,866,3130341,27.66,1.46E+12,66809
Australia,AUS,2014,male,55-74 years,471,2279114,20.67,1.46E+12,66809
Australia,AUS,2014,male,75+ years,164,649925,25.23,1.46E+12,66809
Australia,AUS,2014,female,5-14 years,15,1408758,1.06,1.46E+12,66809
Australia,AUS,2014,female,15-24 years,96,1520955,6.31,1.46E+12,66809
Australia,AUS,2014,female,25-34 years,119,1716803,6.93,1.46E+12,66809
Australia,AUS,2014,female,35-54 years,277,3189475,8.68,1.46E+12,66809
Australia,AUS,2014,female,55-74 years,157,2344644,6.7,1.46E+12,66809
Australia,AUS,2014,female,75+ years,45,865915,5.2,1.46E+12,66809
Australia,AUS,2015,male,5-14 years,6,1507502,0.4,1.35E+12,60656
Australia,AUS,2015,male,15-24 years,281,1608990,17.46,1.35E+12,60656
Australia,AUS,2015,male,25-34 years,423,1762265,24,1.35E+12,60656
Australia,AUS,2015,male,35-54 years,944,3149299,29.97,1.35E+12,60656
Australia,AUS,2015,male,55-74 years,457,2337430,19.55,1.35E+12,60656
Australia,AUS,2015,male,75+ years,181,673787,26.86,1.35E+12,60656
Australia,AUS,2015,female,5-14 years,8,1428159,0.56,1.35E+12,60656
Australia,AUS,2015,female,15-24 years,110,1526305,7.21,1.35E+12,60656
Australia,AUS,2015,female,25-34 years,119,1747715,6.81,1.35E+12,60656
Australia,AUS,2015,female,35-54 years,294,3203643,9.18,1.35E+12,60656
Australia,AUS,2015,female,55-74 years,152,2411343,6.3,1.35E+12,60656
Australia,AUS,2015,female,75+ years,52,884347,5.88,1.35E+12,60656
Austria,AUT,2006,male,5-14 years,1,464213,0.22,3.36E+11,42698
Austria,AUT,2006,male,15-24 years,77,517546,14.88,3.36E+11,42698
Austria,AUT,2006,male,25-34 years,103,545467,18.88,3.36E+11,42698
Austria,AUT,2006,male,35-54 years,382,1281251,29.81,3.36E+11,42698
Austria,AUT,2006,male,55-74 years,266,791509,33.61,3.36E+11,42698
Austria,AUT,2006,male,75+ years,171,218168,78.38,3.36E+11,42698
Austria,AUT,2006,female,5-14 years,0,441264,0,3.36E+11,42698
Austria,AUT,2006,female,15-24 years,16,499388,3.2,3.36E+11,42698
Austria,AUT,2006,female,25-34 years,18,542011,3.32,3.36E+11,42698
Austria,AUT,2006,female,35-54 years,91,1265873,7.19,3.36E+11,42698
Austria,AUT,2006,female,55-74 years,91,876832,10.38,3.36E+11,42698
Austria,AUT,2006,female,75+ years,81,425747,19.03,3.36E+11,42698
Austria,AUT,2007,male,5-14 years,2,455269,0.44,3.89E+11,49218
Austria,AUT,2007,male,15-24 years,93,517817,17.96,3.89E+11,49218
Austria,AUT,2007,male,25-34 years,99,542760,18.24,3.89E+11,49218
Austria,AUT,2007,male,35-54 years,331,1291260,25.63,3.89E+11,49218
Austria,AUT,2007,male,55-74 years,273,800509,34.1,3.89E+11,49218
Austria,AUT,2007,male,75+ years,170,225285,75.46,3.89E+11,49218
Austria,AUT,2007,female,5-14 years,0,433193,0,3.89E+11,49218
Austria,AUT,2007,female,15-24 years,15,499804,3,3.89E+11,49218
Austria,AUT,2007,female,25-34 years,25,539763,4.63,3.89E+11,49218
Austria,AUT,2007,female,35-54 years,88,1277479,6.89,3.89E+11,49218
Austria,AUT,2007,female,55-74 years,109,885212,12.31,3.89E+11,49218
Austria,AUT,2007,female,75+ years,80,428921,18.65,3.89E+11,49218
Austria,AUT,2008,male,5-14 years,2,447151,0.45,4.30E+11,54294
Austria,AUT,2008,male,15-24 years,59,519137,11.37,4.30E+11,54294
Austria,AUT,2008,male,25-34 years,86,542606,15.85,4.30E+11,54294
Austria,AUT,2008,male,35-54 years,340,1295943,26.24,4.30E+11,54294
Austria,AUT,2008,male,55-74 years,276,811538,34.01,4.30E+11,54294
Austria,AUT,2008,male,75+ years,200,231083,86.55,4.30E+11,54294
Austria,AUT,2008,female,5-14 years,2,425776,0.47,4.30E+11,54294
Austria,AUT,2008,female,15-24 years,18,500763,3.59,4.30E+11,54294
Austria,AUT,2008,female,25-34 years,18,539635,3.34,4.30E+11,54294
Austria,AUT,2008,female,35-54 years,112,1285210,8.71,4.30E+11,54294
Austria,AUT,2008,female,55-74 years,82,895882,9.15,4.30E+11,54294
Austria,AUT,2008,female,75+ years,72,430534,16.72,4.30E+11,54294
Austria,AUT,2009,male,5-14 years,3,439629,0.68,4.00E+11,50356
Austria,AUT,2009,male,15-24 years,72,519901,13.85,4.00E+11,50356
Austria,AUT,2009,male,25-34 years,99,542799,18.24,4.00E+11,50356
Austria,AUT,2009,male,35-54 years,332,1297322,25.59,4.00E+11,50356
Austria,AUT,2009,male,55-74 years,279,823727,33.87,4.00E+11,50356
Austria,AUT,2009,male,75+ years,187,235822,79.3,4.00E+11,50356
Austria,AUT,2009,female,5-14 years,5,418410,1.2,4.00E+11,50356
Austria,AUT,2009,female,15-24 years,11,501225,2.19,4.00E+11,50356
Austria,AUT,2009,female,25-34 years,18,539304,3.34,4.00E+11,50356
Austria,AUT,2009,female,35-54 years,101,1289816,7.83,4.00E+11,50356
Austria,AUT,2009,female,55-74 years,103,908213,11.34,4.00E+11,50356
Austria,AUT,2009,female,75+ years,68,430726,15.79,4.00E+11,50356
Austria,AUT,2010,male,5-14 years,2,433795,0.46,3.92E+11,49181
Austria,AUT,2010,male,15-24 years,91,518657,17.55,3.92E+11,49181
Austria,AUT,2010,male,25-34 years,85,542986,15.65,3.92E+11,49181
Austria,AUT,2010,male,35-54 years,325,1296607,25.07,3.92E+11,49181
Austria,AUT,2010,male,55-74 years,287,838208,34.24,3.92E+11,49181
Austria,AUT,2010,male,75+ years,180,240431,74.87,3.92E+11,49181
Austria,AUT,2010,female,5-14 years,1,412838,0.24,3.92E+11,49181
Austria,AUT,2010,female,15-24 years,14,499638,2.8,3.92E+11,49181
Austria,AUT,2010,female,25-34 years,25,539299,4.64,3.92E+11,49181
Austria,AUT,2010,female,35-54 years,102,1291400,7.9,3.92E+11,49181
Austria,AUT,2010,female,55-74 years,90,923411,9.75,3.92E+11,49181
Austria,AUT,2010,female,75+ years,62,431151,14.38,3.92E+11,49181
Austria,AUT,2011,male,5-14 years,3,428198,0.7,4.31E+11,53923
Austria,AUT,2011,male,15-24 years,67,518095,12.93,4.31E+11,53923
Austria,AUT,2011,male,25-34 years,97,546027,17.76,4.31E+11,53923
Austria,AUT,2011,male,35-54 years,336,1292255,26,4.31E+11,53923
Austria,AUT,2011,male,55-74 years,276,855700,32.25,4.31E+11,53923
Austria,AUT,2011,male,75+ years,196,245207,79.93,4.31E+11,53923
Austria,AUT,2011,female,5-14 years,1,407570,0.25,4.31E+11,53923
Austria,AUT,2011,female,15-24 years,23,498172,4.62,4.31E+11,53923
Austria,AUT,2011,female,25-34 years,23,542031,4.24,4.31E+11,53923
Austria,AUT,2011,female,35-54 years,95,1288452,7.37,4.31E+11,53923
Austria,AUT,2011,female,55-74 years,113,942311,11.99,4.31E+11,53923
Austria,AUT,2011,female,75+ years,58,431128,13.45,4.31E+11,53923
Austria,AUT,2012,male,5-14 years,3,422849,0.71,4.09E+11,50979
Austria,AUT,2012,male,15-24 years,66,519503,12.7,4.09E+11,50979
Austria,AUT,2012,male,25-34 years,99,553047,17.9,4.09E+11,50979
Austria,AUT,2012,male,35-54 years,332,1286522,25.81,4.09E+11,50979
Austria,AUT,2012,male,55-74 years,298,874391,34.08,4.09E+11,50979
Austria,AUT,2012,male,75+ years,189,250032,75.59,4.09E+11,50979
Austria,AUT,2012,female,5-14 years,1,402730,0.25,4.09E+11,50979
Austria,AUT,2012,female,15-24 years,6,497838,1.21,4.09E+11,50979
Austria,AUT,2012,female,25-34 years,20,547787,3.65,4.09E+11,50979
Austria,AUT,2012,female,35-54 years,87,1283769,6.78,4.09E+11,50979
Austria,AUT,2012,female,55-74 years,99,962372,10.29,4.09E+11,50979
Austria,AUT,2012,female,75+ years,76,430436,17.66,4.09E+11,50979
Austria,AUT,2013,male,5-14 years,1,420342,0.24,4.30E+11,53229
Austria,AUT,2013,male,15-24 years,54,518852,10.41,4.30E+11,53229
Austria,AUT,2013,male,25-34 years,75,563630,13.31,4.30E+11,53229
